,index_x,ID,LAD22NM,ever_hatched,Bristol_distance,Cardiff_distance,Hereford_distance,Swansea_distance,account_period_haschanged,siccode,age,month1.0,month2.0,month3.0,month4.0,month5.0,month6.0,month7.0,month8.0,month9.0,month10.0,month11.0,month12.0,SERVICES,PROPERTY,MANAGEMENT,GROUP,PROPERTIES,CONSULTING,HOLDINGS,CONSTRUCTION,CARDIFF,CONSULTANCY,DEVELOPMENTS,TRADING,ENGINEERING,INVESTMENTS,CARE,INTERNATIONAL,WALES,BUILDING,ELECTRICAL,DESIGN,TRADE,MEDIA,BUSINESS,GLOBAL,HOMES,HOUSE,ENTERPRISES,MAINTENANCE,TRAINING,TECHNOLOGY,SYSTEMS,DEVELOPMENT,FINANCIAL,CENTRE,HOME,TECH,CAPITAL,TRANSPORT,IT,DIGITAL,HEALTHCARE,CONTRACTORS,SECURITY,CONSULTANTS,CLEANING,ESTATES,HEATING,(CARDIFF),MARKETING,CLUB,(WALES),COURT,ENERGY,ROAD,SERVICE,PLUMBING,RECRUITMENT,HEALTH,LOGISTICS,BEAUTY,FINANCE,ROOFING,SHOP,INVESTMENT,PRODUCTIONS,STORE,RAIL,SUPPLIES,CATERING,COMMUNITY,CARPENTRY,GREEN,ENTERPRISE,MEDICAL,VALLEY,ESTATE,LONDON,TRAVEL,STUDIO,EVENTS,NEWPORT,COMMERCIAL,SALES,ACADEMY,CAR,VALE,SPORTS,TRADERS,SUPPORT,VENTURES,HIRE,DRAGON,FOODS,PARK,PROJECT,ONLINE,CONSULT,BAR,AUTO,HAIR,STREET,PLANT,HOLDING,TECHNOLOGIES,CREATIVE,PRODUCTS,MOTORS,STORES,EDUCATION,FIRE,SOFTWARE,WORLD,LETTINGS,PLANNING,AESTHETICS,POWER,PROJECTS,FARM,CITY,FITNESS,SAFETY,ACCOUNTANCY,BUILDERS,TREE,AGENCY,RETAIL,GARDEN,INDUSTRIAL,WEALTH,STAR,KITCHEN,CELTIC,INTERIORS,RECRUITS,CYMRU,SCAFFOLDING,GAS,CORPORATION,FISH,PROMOTIONS,SOCIAL,RESTAURANT,ELITE,FAMILY,MOTOR,BRIDGEND,LIFE,WHITE,CLINIC,SMART,SCHOOL,HUB,COFFEE,CONTRACTING,LEGAL,LAW,LEISURE,NETWORK,COACHING,EXPRESS,STORAGE,AUTOMOTIVE,WEST,ASSET,GROUNDWORKS,AVIATION,CAFE,WINDOWS,INSTALLATIONS,RENTALS,REPAIRS,ACCOUNTING,MUSIC,FLOORING,CARS,FACILITIES,BUILD,ENVIRONMENTAL,CLOTHING,INNOVATIONS,ASSOCIATION,COMMUNICATIONS,TRUST,DESIGNS,CIVILS,STUDIOS,ENTERTAINMENT,VEHICLE,DENTAL,PRIVATE,SITE,PRINT,LAND,BLACK,TECHNICAL,ARTS,SPECIALISTS,GOLF,FILMS,INVEST,DATA,HAULAGE,LANDSCAPING,RESIDENTIAL,DISTRIBUTION,FURNITURE,WHOLESALE,SPECIALIST,GWENT,RECYCLING,FIRST,PARTNERS,VISION,WELSH,HILL,EUROPE,BOUTIQUE,ECOM,SOLUTION,GROOP,GOODS,PERFORMANCE,HOSPITALITY,ECO,FASHION,ART,PROFESSIONAL,RESIDENTS,WASTE,PHOENIX,PIZZA,CONTROL,MARINE,WELDING,MERTHYR,LIVING,GARAGE,CIVIL,STONE,INDUSTRIES,TYRES,REPAIR,PENARTH,BOX,PREMIER,BEST,HOTEL,GENERAL,RESEARCH,MECHANICAL,DOORS,PLASTERING,RESOURCES,ADVISORY,COSMETICS,ROSE,CASTLE,SOLAR,PRACTICE,IMPROVEMENTS,PRICE,TEAM,PHOTOGRAPHY,VIEW,WEB,PRODUCTION,HOUSING,ACCOUNTANTS,NURSERY,CLOUD,FILM,BARBER,BARBERS,ACCESS,PRIME,PET,INN,UNITED,TWO,MARKET,ONE,PROTECTION,FUTURE,GOLD,THERAPY,CYFYNGEDIG,EXECUTIVE,CAERPHILLY,PLACE,BESPOKE,BRICKWORK,RENOVATIONS,COUNTRY,RECOVERY,WORKS,HALL,GOLDEN,FOX,INTEREST,SUPPLY,GRILL,GLAMORGAN,MANUFACTURING,PEOPLE,WATER,MATERIALS,DREAM,GAMES,OLD,MORTGAGE,SKY,CONTRACTS,AUTOS,CONNECT,SALON,WOOD,STATION,FOOTBALL,SURVEYING,EAST,OFFICE,PLAY,LEARNING,APEX,FENCING,CHOICE,ATLANTIC,OAK,SPACE,LIGHTING,PRESTIGE,VILLAGE,COMMERCE,PUB,AGENTS,STEEL,FABRICATION,TIME,FOUNDATION,HAPPY,REMOVALS,NORTH,UTILITIES,MONMOUTH,EQUIPMENT,JOINERY,GLASS,WASH,ELECTRICS,MOBILE,HERITAGE,PRECISION,CWMBRAN,RUGBY,KITCHENS,LOUNGE,GARDENS,DELIVERY,SPICE,ELECTRONICS,MOT,NUTRITION,SOLUTIONS,index_y,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,origin,gov.wales,ico.org.uk,gov.uk,cardiff.ac.uk,hwb.gov.wales,swansea.ac.uk,businesswales.gov.wales,cardiff.gov.uk,bangor.ac.uk,museum.wales,swansea.gov.uk,arts.wales,phw.nhs.wales,shopify.com,rctcbc.gov.uk,naturalresources.wales,visitwales.com,pembrokeshire.gov.uk,rwcmd.ac.uk,equalityadvisoryservice.com,aber.ac.uk,sport.wales,southwales.ac.uk,welshlanguagecommissioner.wales,wmc.org.uk,food.gov.uk,carmarthenshire.gov.wales,ceredigion.gov.uk,meiccymru.org,welshwomensaid.org.uk,catapult.org.uk,digicatapult.org.uk,ec.europa.eu,es.catapult.org.uk,uwtsd.ac.uk,md.catapult.org.uk,developmentbank.wales,nhs.uk,ore.catapult.org.uk,architecture.com,fca.org.uk,ons.gov.uk,ofgem.gov.uk,pec.ac.uk,theccc.org.uk,cbi.org.uk,cdbb.cam.ac.uk,costarnetwork.co.uk,iuk-ktp.org.uk,digitalaccessibilitycentre.org,healthandcareresearchwales.org,stem.org.uk,cardiffcapitalregion.wales,arxiv.org,ati.org.uk,artscouncil.org.uk,adsgroup.org.uk,ahrc.ukri.org,apply-for-innovation-funding.service.gov.uk,apprenticeships.gov.uk,hra.nhs.uk,techuk.org,thelancet.com,zenodo.org,abpi.org.uk,acas.org.uk,uk-cpi.com,bitc.org.uk,cp.catapult.org.uk,british-business-bank.co.uk,nao.org.uk,ncsc.gov.uk,nice.org.uk,npl.co.uk,ofcom.org.uk,ct.catapult.org.uk,creativeindustriesclusters.com,royalsociety.org,amrc.co.uk,doi.org,carbontrust.com,bristol.ac.uk,creativecommons.org,iuk.ktn-uk.org,nesta.org.uk,nihr.ac.uk,faw.cymru,sa.catapult.org.uk,ukri.org,hvm.catapult.org.uk,accenture.com,airbus.com,alacrityfoundation.co.uk,armedforcescovenant.gov.uk,arup.com,assets.publishing.service.gov.uk,aviva.co.uk,baesystems.com,barclays.co.uk,bath.ac.uk,bbc.co.uk,bcg.com,bcuhb.nhs.wales,bhf.org.uk,bruntwood.co.uk,cafdonate.cafonline.org,callhelpline.org.uk,cancerresearchuk.org,cardiffboat.com,cardiffharbour.com,cardiffmet.ac.uk,carersuk.org,casanovacardiff.uk,castellhowellfoods.co.uk,childline.org.uk,ciww.com,cllc.org.uk,colegcymraeg.ac.uk,committees.parliament.uk,counselling-directory.org.uk,csa.catapult.org.uk,delwedd.co.uk,dewis.wales,documents.manchester.ac.uk,easyfundraising.org.uk,ed.ac.uk,en.wikipedia.org,england.nhs.uk,equalityhumanrights.com,events.great.gov.uk,ey.com,frontier-economics.com,frontiersin.org,fsb.org.uk,ft.com,fundraisingregulator.org.uk,garfieldweston.org,getsafeonline.org,giveasyoulive.com,gla.ac.uk,gov.scot,greatermanchester-ca.gov.uk,growthco.uk,gwynedd.llyw.cymru,hbr.org,hoffi.com,home.barclays,hse.gov.uk,imperial.ac.uk,innovationlaunchpad.group.shef.ac.uk,iuk-business-connect.org.uk,justgiving.com,kcl.ac.uk,kpmg.com,legislation.gov.uk,lexisnexis.co.uk,liverpool.ac.uk,lloydsbank.com,llyw.cymru,london.gov.uk,makeuk.org,manchester.ac.uk,mckinsey.com,mdpi.com,media.nesta.org.uk,mind.org.uk,museumwales.ac.uk,nationalgrid.com,nationalrail.co.uk,nature.com,nccuk.com,ncl.ac.uk,nspcc.org.uk,pembrokeshirecoast.wales,pubmed.ncbi.nlm.nih.gov,pwc.co.uk,register-of-charities.charitycommission.gov.uk,rolls-royce.com,s4c.cymru,samaritans.org,santander.co.uk,sciencedirect.com,scottish-enterprise.com,sdgs.un.org,sdi.co.uk,sfc.ac.uk,sheffield.ac.uk,stfc.ukri.org,stonewall.org.uk,strath.ac.uk,surrey.ac.uk,tandfonline.com,tees.ac.uk,thalesgroup.com,the-mtc.org,thecreativeindustries.co.uk,theguardian.com,thinkuknow.co.uk,timetochangewales.org.uk,ucas.com,ucl.ac.uk,ukad.org.uk,uknqt.ukri.org,unglobalcompact.org,urdd.cymru,userway.org,uwe.ac.uk,visitpembrokeshire.com,visitswanseabay.com,walesonline.co.uk,wearecreative.uk,weforum.org,wellcome.org,who.int,york.ac.uk,Unnamed: 0,energy,short_cybersecurity,aerospace,fintech,medtech,smart_manufacturing,short_fintech,renewable_energy,Compound-Semi-Conductors,short_creative,cybersecurity,creative,domain,DBSCAN_cluster
0,4,512996,Blaenau Gwent,False,48.72516262929408,30.971763579212222,46.13653369005227,57.12883646391249,False,41100.0,33580.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,3846006,Blaenau Gwent,False,49.116715155445334,31.00626184981037,46.36443033142223,56.7036904046552,False,69201.0,4001.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,16,8673793,Blaenau Gwent,False,48.94083129188315,30.85611917899968,46.424739658447834,56.7680183407534,False,24200.0,1378.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,23,9519359,Blaenau Gwent,False,48.83891121898699,31.03954044722331,46.13141413757901,57.06045847256653,False,59112.0,994.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,29,9802420,Blaenau Gwent,False,48.95287424588871,31.120134680621582,46.11143055347323,57.00390647862245,False,71129.0,828.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,38,10936679,Blaenau Gwent,False,48.89022483476475,31.007494769378148,46.20552044820654,56.97022252934678,False,59140.0,387.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,0.399405,0.48133242,0.37258995,0.38875544,0.37633383,0.318627,0.43708682,0.29081357,0.17617309,0.51629364,0.37606716,0.37692928,wondercinema.co.uk,0
